StoreID,StoreName,Category,City,OpeningDate
2952,Cozinha da Gente ME Shopping Avenida,Comida Brasileira,Nova Olímpia,2024-07-04
2953,Quintal do Sabor LTDA Cidade,Sobremesas,Bequimão,2025-06-19
2954,Pastel do Ponto Pátio,Vegetariano,Angelina,2023-06-13
2955,Forno da Vila EIRELI Galeria,Comida Brasileira,União da Serra,2024-03-21
2956,Prato & Panela ME Filial,Pizza,Laurentino,2024-12-12
2957,Sabor Artesão ME Shopping Cidade,Pizza,Turvo,2025-03-26
2958,Urban Burger Pátio,Sobremesas,Caturama,2023-11-12
2959,Cozinha do Campo LTDA Avenida,Sushi,São Sebastião de Lagoa de Roça,2026-01-12
2960,El Sabor Pátio,Comida Brasileira,Itacambira,2021-02-06
2961,Raiz do Sabor EIRELI Shopping Cidade,Burgers,Camapuã,2021-11-15
2962,Panela Crioula LTDA Shopping Cidade,Burgers,Capinzal do Norte,2024-12-24
2963,Food House Shopping,Vegetariano,Pedro Velho,2024-02-16
2964,Mamma Mia Pizza Filial,Vegetariano,Giruá,2021-08-14
2965,Cozinha em Casa EIRELI Filial,Churrasco,Dianópolis,2025-08-17
2966,Prato & Fogo LTDA Shopping Avenida,Pizza,Malhada dos Bois,2024-06-18
2967,Tonho Burguer Belvedere,Comida Brasileira,Quixadá,2022-12-07
2968,Mesa & Companhia EIRELI Pátio,Sobremesas,Guiratinga,2024-09-25
2969,Prato Popular ME Shopping Avenida,Sushi,Cabeceiras do Piauí,2022-11-19
2970,Cozinha Criativa LTDA Avenida,Pizza,São Félix do Piauí,2025-04-16
2971,Cozinha do Bairro EIRELI Lagoa,Sobremesas,Constantina,2023-05-14
2972,Toque Natural ME Lagoa,Sushi,Rio das Antas,2023-10-30
2973,Cozinha de Origem EIRELI Avenida,Burgers,Maracaju,2023-06-30
2974,Nego Burguer Pátio,Burgers,Iaciara,2023-12-15
2975,Leve Sabor Cidade,Burgers,Madeiro,2025-09-26
2976,Taco & Salsa Cidade,Comida Brasileira,Oscar Bressane,2025-12-30
2977,Sabor & Companhia LTDA Filial,Burgers,Araporã,2022-03-11
2978,Food Station Shopping Avenida,Vegetariano,Amarante do Maranhão,2025-11-23
2979,Ponto do Prato ME Belvedere,Burgers,Descanso,2025-03-17
2980,Sushi Way Galeria,Vegetariano,Santo Estêvão,2024-01-02
2981,Receita da Vovó ME Shopping Cidade,Comida Brasileira,Salgueiro,2021-06-29
2982,Street Food Cidade,Sushi,Três Coroas,2021-06-21
2983,Sabor do Mar Pátio,Burgers,Ciríaco,2021-12-05
2984,Pedro Burguer Filial,Churrasco,Penalva,2024-12-27
2985,Noah Burguer Pátio,Churrasco,São José da Coroa Grande,2021-03-21
2986,Mesa Generosa LTDA Shopping Cidade,Churrasco,Luminárias,2022-02-19
2987,Forno da Vila EIRELI Cidade,Vegetariano,Fernandópolis,2022-06-04
2988,Sabor de Casa Galeria,Burgers,Lago dos Rodrigues,2024-11-01
2989,Arte na Cozinha EIRELI Belvedere,Comida Brasileira,São Romão,2024-12-18
2990,Cozinha de Raiz EIRELI Shopping Avenida,Burgers,Porto União,2021-02-01
2991,Ponto do Mata Fome Avenida,Comida Brasileira,Aroeiras,2024-09-20
2992,Leve Sabor Galeria,Comida Brasileira,Porto Murtinho,2022-10-20
2993,Bom Apetite ME Lagoa,Vegetariano,Forquilha,2022-03-15
2994,Sabor Cotidiano ME Cidade,Comida Brasileira,Araci,2023-08-25
2995,Chef em Casa Lagoa,Sushi,Dolcinópolis,2022-06-07
2996,Wok & Roll Lagoa,Pizza,Dois Córregos,2023-05-31
2997,Sabor da Gente LTDA Galeria,Sobremesas,Lagoão,2021-11-15
2998,Mesa & Sabor ME Belvedere,Pizza,Sangão,2024-02-23
2999,Forno a Lenha Shopping Cidade,Churrasco,Ilhabela,2023-03-18
3000,Ronaldo Burguer Shopping Avenida,Sobremesas,Presidente Médici,2021-10-13
3001,Tempero da Casa ME Shopping Cidade,Sobremesas,São Gonçalo,2024-03-30
3002,Sabor da Gente LTDA Cidade,Pizza,General Câmara,2022-06-28
3003,Food Station Shopping Avenida,Burgers,Ipê,2021-07-09
3004,Tradição na Mesa LTDA Galeria,Vegetariano,Prados,2024-06-14
3005,Urban Burger Avenida,Sobremesas,Pinto Bandeira,2023-09-06
3006,Cadu Burguer Cidade,Vegetariano,Passo do Sobrado,2023-01-27
3007,Bom Apetite ME Belvedere,Burgers,Vila Velha,2024-09-24
3008,Cozinha do Prato EIRELI Avenida,Sushi,Engenheiro Paulo de Frontin,2021-11-09
3009,Sabor em Casa LTDA Avenida,Vegetariano,Jardim do Mulato,2021-11-21
3010,Almoço Certo Pátio,Sobremesas,Laranja da Terra,2021-02-02
3011,Tempero da Casa ME Cidade,Sobremesas,Barão de Cotegipe,2022-11-24
3012,Renan Burguer Belvedere,Sushi,Barão de Melgaço,2025-02-19
3013,Mesa Farta Lagoa,Vegetariano,Carmolândia,2021-09-29
3014,Beto Burguer Galeria,Pizza,José Bonifácio,2022-03-18
3015,Sabor na Brasa EIRELI Pátio,Pizza,Santa Margarida,2023-01-02
3016,Zé Burguer Shopping Cidade,Sobremesas,Sem-Peixe,2025-07-01
3017,Alex Burguer Avenida,Comida Brasileira,Luís Antônio,2024-11-12
3018,Fogão a Lenha Galeria,Burgers,Montezuma,2021-02-27
3019,Estação Gourmet Avenida Shopping,Pizza,Viradouro,2021-02-24
3020,Pastel do Ponto Lagoa,Sobremesas,Lagoa Alegre,2024-01-02
3021,Mesa Generosa LTDA Cidade,Burgers,Junqueirópolis,2022-02-08
3022,Prato & Fogo LTDA Shopping Cidade,Comida Brasileira,Crucilândia,2024-09-03
3023,Sabor Oriental Shopping,Comida Brasileira,Santa Maria,2022-03-16
3024,Arte na Cozinha EIRELI Lagoa,Pizza,Amapá,2025-02-22
3025,Sabor & Tradição LTDA Pátio,Vegetariano,Maraial,2021-09-07
3026,Essência Gourmet ME Avenida,Sobremesas,Ubaíra,2023-01-11
3027,Cantina Italiana Shopping Cidade,Pizza,São Pedro de Alcântara,2024-05-04
3028,Sabor & Companhia Shopping,Burgers,Bodoquena,2021-11-03
3029,Sabor Brasil Avenida Lagoa,Pizza,Cocalinho,2021-12-14
3030,Cozinha do Dia EIRELI Shopping Cidade,Pizza,Nazaré Paulista,2021-12-16
3031,Almoço Certo Cidade,Churrasco,Sucupira,2023-09-30
3032,Ben Burguer Cidade,Vegetariano,Santa Tereza,2024-03-16
3033,Mesa Farta Galeria,Sushi,Divinolândia de Minas,2023-08-17
3034,Prato Rústico ME Cidade,Sushi,Taquarituba,2022-04-01
3035,La Cucina Shopping Cidade,Vegetariano,Babaçulândia,2024-05-03
3036,Ben Burguer Cidade,Vegetariano,Piraju,2022-03-19
3037,Ben Burguer Shopping,Comida Brasileira,Ivaiporã,2022-04-18
3038,Brasa Nobre ME Shopping,Burgers,Anori,2021-08-30
3039,Naturalmente Pátio,Burgers,Aimorés,2025-08-05
3040,Dan Burguer Shopping Cidade,Burgers,Camaragibe,2025-11-15
3041,Panela Cheia LTDA Lagoa,Vegetariano,São João do Manteninha,2021-02-25
3042,Taco & Salsa Pátio,Comida Brasileira,Emilianópolis,2022-06-23
3043,Temaki Bar Avenida,Burgers,Frei Rogério,2024-10-28
3044,Igor Burguer Filial,Sushi,Santa Izabel do Oeste,2024-01-26
3045,Tempero Bom de Minas Shopping Avenida,Sobremesas,Dona Francisca,2022-11-22
3046,Panela do Chef LTDA Shopping Cidade,Pizza,Virgolândia,2022-05-15
3047,La Cucina Shopping,Vegetariano,Pinheiral,2024-08-01
3048,Mesa Criativa LTDA Galeria,Churrasco,Teixeiras,2024-11-04
3049,Sabor Rústico ME Galeria,Pizza,Além Paraíba,2022-12-05
3050,Marcos Burguer Avenida,Vegetariano,Doresópolis,2021-10-26
3051,Paulinho Burguer Shopping Avenida,Comida Brasileira,Mara Rosa,2021-12-08
3052,Rafa Burguer Avenida,Sobremesas,Campos do Jordão,2022-04-10
3053,Na Brasa Pátio,Churrasco,Salgadinho,2022-02-16
3054,Bom Apetite ME Shopping Cidade,Vegetariano,Nova Esperança do Piriá,2024-05-07
3055,Panela & Arte ME Cidade,Sobremesas,Nicolau Vergueiro,2024-01-27
3056,Delícias da Casa Cidade,Churrasco,Edealina,2024-09-25
3057,Cozinha do Campo LTDA Cidade,Comida Brasileira,Tatuí,2023-10-04
3058,Sapore Italiano Belvedere,Burgers,Nova Alvorada,2022-04-09
3059,Pizza Nostra Filial,Sushi,Braganey,2023-03-10
3060,Sabor Artesão ME Belvedere,Sobremesas,Utinga,2023-06-09
3061,Mundo dos Doces Shopping Avenida,Churrasco,Ibitiara,2021-10-18
3062,Prato da Vila EIRELI Shopping Avenida,Sobremesas,Mata Verde,2023-03-12
3063,Toque Especial ME Pátio,Pizza,Bertioga,2025-10-15
3064,Ponto da Panela ME Shopping,Sushi,Bela Cruz,2023-07-04
3065,Cozinha do Prato EIRELI Filial,Comida Brasileira,Estrela,2021-04-23
3066,Sabor & Companhia LTDA Shopping Avenida,Sushi,Catanduvas,2023-08-25
3067,Sabor & Companhia Filial,Sushi,Figueirão,2022-10-30
3068,Prato Rústico ME Filial,Vegetariano,São Jorge do Ivaí,2025-06-26
3069,Cozinha da Gente ME Pátio,Churrasco,Marcelino Vieira,2025-06-01
3070,Sabor & Companhia LTDA Lagoa,Vegetariano,Sertânia,2022-09-08
3071,Seu Antônio Burguer Shopping,Vegetariano,Ituberá,2024-05-31
3072,Hora do Lanche Shopping Avenida,Churrasco,Pinhal da Serra,2023-08-06
3073,Lucas Burguer Galeria,Burgers,Conceição dos Ouros,2021-07-18
3074,Panela Brasileira ME Avenida,Comida Brasileira,Águas de São Pedro,2023-02-12
3075,Tradição na Mesa LTDA Galeria,Vegetariano,Santo Antônio dos Milagres,2025-04-16
3076,Receita Urbana LTDA Lagoa,Sushi,Torre de Pedra,2024-05-12
3077,Tempero Caseiro 2 Filial,Vegetariano,Ubatuba,2022-01-15
3078,Mesa & Lenha EIRELI Filial,Comida Brasileira,Novo Horizonte,2023-02-18
3079,Receita da Vovó ME Lagoa,Sushi,Itaí,2025-05-01
3080,Mesa & Sabor ME Avenida,Pizza,Augustinópolis,2021-09-07
3081,Nando Burguer Galeria,Pizza,Sul Brasil,2025-07-29
3082,Doce & Salgado Shopping Cidade,Comida Brasileira,Ponte Preta,2021-03-08
3083,La Cucina Belvedere,Vegetariano,Carneiros,2024-02-25
3084,Sapore Italiano Galeria,Pizza,Surubim,2023-10-10
3085,Sabor de Origem ME Filial,Sushi,São Bento do Trairí,2022-03-16
3086,Alex Burguer Shopping Cidade,Churrasco,Cordeiros,2024-05-15
3087,Mesa & Sabor ME Belvedere,Pizza,Iraceminha,2025-11-30
3088,Panela Crioula LTDA Shopping,Comida Brasileira,Braço do Trombudo,2024-08-29
3089,Léo Burguer Shopping Cidade,Vegetariano,Aparecida do Rio Negro,2024-03-10
3090,Pão & Prosa Lagoa,Burgers,Seritinga,2025-09-23
3091,Fogo & Lenha LTDA Filial,Churrasco,Eunápolis,2022-07-20
3092,Arte na Cozinha EIRELI Shopping,Comida Brasileira,São Félix do Tocantins,2025-02-01
3093,Panela do Povo LTDA Belvedere,Pizza,Itapirapuã Paulista,2021-09-13
3094,Sabor Natural da Casa ME Galeria,Sushi,Porto,2021-03-22
3095,Sabor do Forno ME Shopping,Sobremesas,São José da Lagoa Tapada,2026-01-28
3096,Café & Sabor Filial,Churrasco,Taiaçu,2021-08-27
3097,Cozinha Essência EIRELI Filial,Churrasco,Porto Real do Colégio,2021-03-13
3098,Cozinha da Praça EIRELI Galeria,Vegetariano,Quirinópolis,2023-04-24
3099,Sabor de Origem ME Filial,Pizza,Bom Jesus do Itabapoana,2022-12-01
3100,Panela & Arte ME Avenida,Burgers,Piedade do Rio Grande,2021-06-02
3101,Noah Burguer Belvedere,Sobremesas,Ariquemes,2021-08-05
3102,Chapa Quente Shopping Avenida,Pizza,Aracruz,2024-06-19
3103,Comida Caseira Shopping Avenida,Burgers,Malta,2025-05-22
3104,Prato & Panela ME Galeria,Sushi,Salto do Jacuí,2023-07-09
3105,Mesa de Sabores LTDA Cidade,Burgers,Alfredo Chaves,2025-05-05
3106,Pastelaria Central Shopping,Sushi,Capinópolis,2024-08-12
3107,Lanchonete Central Shopping Avenida,Vegetariano,Santa Maria do Oeste,2024-09-07
3108,Sabor da Vila Avenida,Vegetariano,Cariacica,2024-07-02
3109,Temaki Bar Lagoa,Sobremesas,Iomerê,2021-10-13
3110,Panela Essencial ME Pátio,Comida Brasileira,Arapeí,2025-08-24
3111,Sabor em Casa LTDA Shopping Avenida,Pizza,Ouro Branco,2025-08-27
3112,Prato da Vila EIRELI Shopping,Burgers,Santa Maria do Salto,2022-05-19
3113,Food Point Galeria,Vegetariano,Barrinha,2023-06-11
3114,Ronaldo Burguer Shopping Avenida,Pizza,Lupionópolis,2021-10-16
3115,Murilo Burguer Belvedere,Vegetariano,Três Coroas,2023-09-19
3116,Sabor em Foco ME Filial,Sushi,Nova Ponte,2021-10-02
3117,Sushi Prime II Shopping Avenida,Comida Brasileira,Terezinha,2025-06-06
3118,Cozinha Artesanal EIRELI Belvedere,Burgers,Dom Eliseu,2022-10-23
3119,Doce & Salgado Pátio,Comida Brasileira,Santa Terezinha do Progresso,2022-05-27
3120,Burger Point Galeria,Vegetariano,Lucianópolis,2025-08-23
3121,Sabor Rústico ME Cidade,Burgers,Iporanga,2023-11-11
3122,Sabor da Vila Shopping Cidade,Sushi,Riacho da Cruz,2024-05-27
3123,Alma Gourmet EIRELI Filial,Churrasco,Colatina,2026-01-25
3124,Nando Burguer Cidade,Sobremesas,Salto do Jacuí,2021-08-23
3125,Dudu Burguer Belvedere,Pizza,Demerval Lobão,2023-09-20
3126,Canto Gourmet EIRELI Galeria,Vegetariano,Girau do Ponciano,2024-10-20
3127,Sabor Original EIRELI Belvedere,Sobremesas,Pilões,2023-02-10
3128,Sabor Original EIRELI Belvedere,Vegetariano,Goianinha,2021-07-28
3129,Cozinha & Panela EIRELI Shopping,Comida Brasileira,Volta Redonda,2023-02-28
3130,Café & Sabor Lagoa,Vegetariano,Castanhal,2021-10-24
3131,Lanchonete Central Shopping,Sushi,Francisco Morato,2024-10-10
3132,Sabor de Origem ME Belvedere,Sobremesas,Crissiumal,2022-01-25
3133,Quintal do Sabor LTDA Belvedere,Churrasco,Dirceu Arcoverde,2024-12-08
3134,Sabor Oriental Pátio,Vegetariano,Lauro Müller,2021-07-19
3135,La Fiesta Food Avenida,Comida Brasileira,Farias Brito,2023-09-17
3136,Espeto & Brasa Terrario Filial,Sobremesas,Echaporã,2022-07-29
3137,Ponto do Lanche do Zé Avenida,Burgers,Vitória de Santo Antão,2022-02-05
3138,Cozinha Essência EIRELI Belvedere,Vegetariano,Itamari,2021-03-10
3139,Chef em Casa Filial,Burgers,São João dos Patos,2022-04-01
3140,Lanche Rápido Belvedere,Burgers,Tomazina,2021-03-06
3141,Cozinha da Gente ME Shopping Avenida,Vegetariano,Canela,2022-06-23
3142,Raízes Gourmet LTDA Shopping Avenida,Churrasco,Taubaté,2025-04-21
3143,Doce Tentação Lagoa,Sobremesas,Antas,2024-01-12
3144,Sabor Elementar ME Belvedere,Vegetariano,Aporá,2025-07-12
3145,Cozinha do Dia a Dia EIRELI Lagoa,Burgers,Bernardo do Mearim,2025-06-24
3146,Fogo & Lenha LTDA Galeria,Sushi,Tiradentes,2023-04-15
3147,Tio João Burguer Avenida,Comida Brasileira,Grajaú,2022-07-02
3148,Raízes Gourmet LTDA Shopping Avenida,Pizza,Rio Real,2024-03-30
3149,Burger House Shopping Avenida,Sushi,Nantes,2022-02-28
3150,Cozinha do Sítio EIRELI Shopping,Comida Brasileira,Florestópolis,2023-05-15
3151,Sabor Consciente LTDA Pátio,Churrasco,Congonhinhas,2022-01-31
3152,Cozinha Essencial EIRELI Shopping Cidade,Vegetariano,Penedo,2021-05-01
3153,Sabor Completo LTDA Cidade,Pizza,Acajutiba,2023-12-06
3154,Estação Gourmet Avenida Shopping Avenida,Sobremesas,Natividade da Serra,2024-09-24
3155,Prato & Fogo LTDA Galeria,Churrasco,Morrinhos,2023-05-25
3156,Fogão a Lenha Shopping Avenida,Sobremesas,Curiúva,2025-07-15
3157,Sabor do Dia EIRELI Filial,Vegetariano,Serranos,2021-08-16
3158,Lanche & Cia Shopping Cidade,Pizza,Passo de Torres,2023-04-26
3159,Cadu Burguer Lagoa,Pizza,Malhada,2025-12-26
3160,Cozinha do Quintal EIRELI Filial,Burgers,Palmeira dos Índios,2021-09-26
3161,Cozinha do Fogo EIRELI Shopping Avenida,Sobremesas,Esmeraldas,2025-04-20
3162,Pastel & Cia Shopping,Sushi,Pedro Laurentino,2024-12-14
3163,Cozinha do Campo LTDA Filial,Sushi,Tupanciretã,2025-06-04
3164,Cozinha Viva EIRELI Shopping Avenida,Burgers,Pedrão,2024-02-22
3165,Ben Burguer Shopping Avenida,Pizza,Bom Jardim,2021-07-21
3166,Pizza Nostra Galeria,Sushi,Brejinho,2025-05-01
3167,Cozinha do Prato EIRELI Cidade,Vegetariano,Nísia Floresta,2025-11-26
3168,Essência do Prato EIRELI Lagoa,Sushi,Vazante,2022-07-02
3169,Panela & Mesa LTDA Lagoa,Churrasco,Redentora,2024-03-17
3170,Tradição na Mesa LTDA Belvedere,Sushi,Madeiro,2022-06-02
3171,Sabor Autêntico EIRELI Pátio,Sobremesas,Pirapora,2023-04-02
3172,Chico Burguer Avenida,Comida Brasileira,São João da Varjota,2021-12-15
3173,Sabor Brasil Avenida Shopping Avenida,Pizza,Firminópolis,2025-12-18
3174,Murilo Burguer Shopping Avenida,Pizza,Curral Velho,2022-01-23
3175,Mateus Burguer Cidade,Churrasco,Caxingó,2023-01-09
3176,Sabor Cotidiano ME Shopping Avenida,Pizza,Rio Branco,2025-05-29
3177,Café Central Shopping Avenida,Sobremesas,Pajeú do Piauí,2021-02-06
3178,Pizza & Cia Pátio,Burgers,Nova Brasilândia,2021-06-15
3179,Delícias Express Pátio,Vegetariano,Barra de São Miguel,2021-03-09
3180,Mesa Autoral ME Filial,Sobremesas,São José do Vale do Rio Preto,2023-02-28
3181,La Fiesta Food Shopping Cidade,Pizza,Rio Tinto,2021-06-21
3182,Espeto do Chef Pátio,Burgers,Mulungu,2025-02-03
3183,Caio Burguer Avenida,Vegetariano,Ribas do Rio Pardo,2024-03-05
3184,Cadu Burguer Pátio,Sobremesas,Quatro Irmãos,2024-05-03
3185,João Burguer Cidade,Burgers,Barro Preto,2022-05-11
3186,Fogão a Lenha Shopping Avenida,Comida Brasileira,Damianópolis,2022-08-09
3187,Café Urbano Shopping Avenida,Churrasco,Ubaí,2021-05-19
3188,Oriente Express Lagoa,Sushi,Panorama,2025-10-13
3189,Essencial Gourmet EIRELI Avenida,Sobremesas,Matina,2024-08-24
3190,Mateus Burguer Shopping,Comida Brasileira,Boa Viagem,2022-12-28
3191,Mesa Autoral ME Avenida,Comida Brasileira,Jandira,2023-10-26
3192,Cozinha em Casa EIRELI Cidade,Comida Brasileira,Jeceaba,2023-03-12
3193,Mistura Boa LTDA Filial,Vegetariano,Paulo Frontin,2024-08-15
3194,Top Lanches Shopping Avenida,Sushi,Novo Cabrais,2023-10-21
3195,Sabor Oriental Lagoa,Vegetariano,Borda da Mata,2023-05-22
3196,Panela Crioula LTDA Belvedere,Pizza,Orós,2021-09-28
3197,Beto Burguer Lagoa,Vegetariano,Nova Porteirinha,2025-12-10
3198,Café & Prosa Shopping,Burgers,Congonhas,2024-04-02
3199,Sabor em Foco ME Cidade,Sushi,Camamu,2022-02-04
3200,Diego Burguer Filial,Burgers,Joaquim Gomes,2025-05-08
3201,Pizza & Cia Avenida,Pizza,Jaci,2021-07-12
3202,Cozinha da Praça EIRELI Belvedere,Burgers,Alumínio,2022-08-10
3203,Mesa & Lenha EIRELI Pátio,Churrasco,Tombos,2022-12-24
3204,Mesa & Lenha EIRELI Shopping Cidade,Pizza,Santa Margarida do Sul,2025-06-20
3205,Nego Burguer Belvedere,Churrasco,Parintins,2021-06-21
3206,Sabor em Casa LTDA Lagoa,Comida Brasileira,Carnaubeira da Penha,2024-06-28
3207,André Burguer Avenida,Sobremesas,Bezerros,2021-09-01
3208,Mesa do Sabor LTDA Belvedere,Churrasco,Dourado,2025-01-13
3209,Delícias Caseiras da Fafa Pátio,Pizza,Maripá,2023-06-26
3210,Cozinha & Fogo LTDA Belvedere,Vegetariano,Ipupiara,2023-09-22
3211,Tempero da Casa ME Shopping Cidade,Sobremesas,Jaguariúna,2023-11-12
3212,Sushi Prime Filial,Sobremesas,Osvaldo Cruz,2021-10-25
3213,Panela Essencial ME Galeria,Vegetariano,Alhandra,2025-10-14
3214,Cozinha Central ME Shopping Avenida,Sushi,Magalhães Barata,2024-12-19
3215,Renan Burguer Galeria,Burgers,Floriano Peixoto,2021-02-23
3216,Marcos Burguer Pátio,Burgers,Zé Doca,2024-03-21
3217,Cantina Italiana Pátio,Sobremesas,Silvanópolis,2022-10-15
3218,Panela Brasileira ME Lagoa,Churrasco,Traipu,2023-07-24
3219,Tata Burguer Shopping Avenida,Comida Brasileira,Alto Caparaó,2025-11-16
3220,Leve Sabor Shopping Cidade,Churrasco,São Luís de Montes Belos,2023-09-01
3221,Cozinha Raiz LTDA Avenida,Sushi,Rosário,2023-02-22
3222,Sabor do Bairro LTDA Shopping Cidade,Pizza,Boquira,2025-01-10
3223,Espeto & Brasa Terrario Cidade,Sushi,Pilar de Goiás,2024-03-19
3224,Burger Grill Cidade,Churrasco,Coqueiral,2025-04-11
3225,Cozinha Essencial EIRELI Filial,Comida Brasileira,Bela Vista,2022-09-29
3226,Sabor & Tradição LTDA Filial,Burgers,Garibaldi,2025-09-24
3227,Prato da Vila EIRELI Galeria,Pizza,Governador Lindenberg,2023-03-02
3228,Lu Burguer Pátio,Comida Brasileira,Pedra Lavrada,2022-05-12
3229,Vini Burguer Shopping,Burgers,São Valério do Sul,2021-02-18
3230,Panelinha de SP Cidade,Sobremesas,Teofilândia,2024-07-26
3231,Pastel do Ponto Cidade,Burgers,Presidente Castello Branco,2021-04-14
3232,Tonhão Burguer Shopping Avenida,Churrasco,Roteiro,2023-01-23
3233,El Sabor Filial,Churrasco,Iraí,2025-09-08
3234,Mesa Farta Shopping Avenida,Pizza,Guaíba,2024-01-11
3235,Delícias da Casa Belvedere,Sobremesas,Itambé do Mato Dentro,2021-02-28
3236,Mesa do Dia LTDA Avenida,Sobremesas,Orindiúva,2023-12-06
3237,Prato Feito Avenida,Comida Brasileira,Avaré,2021-02-03
3238,Caio Burguer Pátio,Sushi,Monte Mor,2024-04-13
3239,Prato Rústico ME Filial,Comida Brasileira,General Carneiro,2023-09-12
3240,Receita Urbana LTDA Pátio,Pizza,Ipameri,2021-12-18
3241,Sabor Artesão ME Galeria,Pizza,Belford Roxo,2022-10-29
3242,João Burguer Avenida,Burgers,Olímpia,2025-08-03
3243,Grill Master Pátio,Burgers,Itaverava,2023-02-08
3244,Burger Point Belvedere,Comida Brasileira,São Domingos do Maranhão,2024-08-26
3245,Cozinha do Dia EIRELI Galeria,Sobremesas,Pedro Laurentino,2025-04-07
3246,Burger House Pátio,Churrasco,Pato Branco,2021-08-04
3247,Diego Burguer Avenida,Comida Brasileira,São Sebastião do Rio Verde,2022-04-17
3248,Cozinha Natural EIRELI Filial,Sushi,Bocaina de Minas,2023-06-18
3249,Panela Simples ME Shopping,Vegetariano,Santana do Paraíso,2021-11-15
3250,Canto Gourmet EIRELI Avenida,Pizza,Bacabeira,2021-06-15
3251,Panela Simples ME Filial,Sobremesas,Palmeiras,2023-01-19
3252,Hora do Lanche Shopping Cidade,Burgers,Guiratinga,2025-07-02
3253,Panela do Povo LTDA Shopping,Vegetariano,Águas de Santa Bárbara,2024-08-05
3254,Sapore Italiano Lagoa,Sushi,Araputanga,2024-04-01
3255,Lucas Burguer Filial,Burgers,Acaiaca,2024-12-24
3256,Panelinha de SP Filial,Burgers,Xambioá,2021-10-20
3257,Na Brasa Shopping Avenida,Churrasco,Vitória do Mearim,2026-01-08
3258,Vini Burguer Lagoa,Comida Brasileira,Carnaíba,2021-11-22
3259,Bistrô Urb Lagoa,Sushi,Juazeiro,2025-05-19
3260,Temaki Bar Cidade,Comida Brasileira,Guaxupé,2022-03-20
3261,Estação Gourmet Avenida Belvedere,Burgers,Piracuruca,2024-06-08
3262,Thiago Burguer Avenida,Comida Brasileira,Arceburgo,2021-09-19
3263,Raiz do Sabor EIRELI Belvedere,Burgers,Marilândia do Sul,2025-11-29
3264,Cantinho Mineiro Shopping Cidade,Pizza,Muliterno,2021-08-11
3265,Panela Simples ME Lagoa,Vegetariano,Campo Limpo de Goiás,2024-10-12
3266,Mesa Caseira LTDA Belvedere,Comida Brasileira,Ribeirão Bonito,2022-03-12
3267,Chapa Quente Shopping Cidade,Pizza,Embu das Artes,2023-02-04
3268,Tio João Burguer Cidade,Comida Brasileira,Passa Quatro,2023-07-25
3269,Fogo & Lenha LTDA Lagoa,Comida Brasileira,Mortugaba,2023-04-20
3270,El Sabor Shopping Avenida,Burgers,Lupionópolis,2023-10-05
